time,seconds_elapsed,z,y,x
1772729278922386400,0.000386474609375,5.776273727416992,7.331608772277832,3.084348440170288
1772729278939733200,0.017733154296875,5.955735683441162,7.791030406951904,2.486142635345459
1772729278957080000,0.035080078125,6.072983741760254,8.523234367370605,3.081955671310425
1772729278974426600,0.052426513671875,6.262016773223877,9.497113227844238,4.089334011077881
1772729278990773500,0.0687734375,7.008577346801758,10.193424224853516,5.436492919921875
1772729279008120300,0.086120361328125,8.173882484436035,10.2747802734375,6.2189459800720215
1772729279034140400,0.112140380859375,8.7505521774292,9.906285285949707,5.288137912750244
1772729279051487200,0.1294873046875,8.303094863891602,8.307880401611328,6.424728870391846
1772729279068834000,0.146833984375,7.606783390045166,6.166304111480713,7.678567886352539
1772729279086180600,0.1641806640625,7.144968509674072,5.000999450683594,7.719245910644531
1772729279103527400,0.18152734375,6.604190349578857,4.493721008300781,7.2095746994018555
1772729279120874200,0.198874267578125,5.54177713394165,4.2831525802612305,5.675775527954102
1772729279138221000,0.216220947265625,4.4721856117248535,3.8333017826080322,4.309473514556885
1772729279155567900,0.23356787109375,3.1824541091918945,4.275974273681641,3.90987229347229
1772729279172914400,0.25091455078125,2.2755744457244873,5.936593055725098,4.237689018249512
1772729279190261200,0.26826123046875,2.194218397140503,7.401000499725342,4.579862594604492
1772729279207608000,0.285608154296875,1.8089739084243774,8.757730484008789,4.309473514556885
1772729279224955000,0.302954833984375,1.7060825824737549,8.992227554321289,4.235296249389648
1772729279242301700,0.3203017578125,3.7112679481506348,7.637889862060547,4.984249591827393
1772729279259648500,0.3376484375,5.819344520568848,7.020541667938232,5.103890895843506
1772729279276995000,0.3549951171875,4.780859470367432,7.774280548095703,3.483949661254883
1772729279294342000,0.372341796875,5.034498691558838,8.14516830444336,2.878565549850464
1772729279311688700,0.389688720703125,4.0079779624938965,8.087740898132324,2.6249263286590576
1772729279329035500,0.407035400390625,3.3547372817993164,8.200202941894531,2.3258235454559326
1772729279346382000,0.424382080078125,4.067798614501953,7.441678524017334,3.3068809509277344
1772729279363729000,0.44172900390625,4.058227062225342,6.664011001586914,3.6993038654327393
1772729279381075700,0.45907568359375,3.7495529651641846,5.460421085357666,4.381258487701416
1772729279398422500,0.476422607421875,3.6705899238586426,4.357329845428467,4.453042984008789
1772729279415769300,0.493769287109375,3.675375461578369,3.4648072719573975,4.1347975730896
1772729279433116000,0.511115966796875,4.835894584655762,3.7112679481506348,2.5435705184936523
1772729279450462700,0.528462646484375,5.85284423828125,4.682754039764404,2.0650060176849365
1772729279467809500,0.5458095703125,6.984649181365967,5.747560024261475,1.9142581224441528
1772729279485156400,0.56315625,6.704689025878906,4.867001056671143,3.689732551574707
1772729279502503200,0.580503173828125,5.039284706115723,2.5435705184936523,7.010970115661621
1772729279519849700,0.597849609375,5.089533805847168,0.9236295223236084,8.109275817871094
1772729279537196500,0.615196533203125,3.242274761199951,1.337587833404541,7.317251682281494
1772729279554543400,0.63254345703125,4.656432628631592,0.009571290574967861,7.216753005981445
1772729279571890200,0.64989013671875,4.347758769989014,0.7824530005455017,8.930013656616211
1772729279589237000,0.667237060546875,3.5150563716888428,3.177668571472168,9.269794464111328
1772729279606583600,0.68458349609375,3.7734813690185547,2.00518536567688,11.179266929626465
1772729279623930400,0.701930419921875,3.1657042503356934,1.3160524368286133,11.492727279663086
1772729279641277200,0.719277099609375,2.526820659637451,0.7465606927871704,12.835101127624512
1772729279658624000,0.7366240234375,1.545763373374939,0.031106693670153618,13.16530990600586
1772729279675970600,0.753970458984375,1.277767300605774,0.02153540402650833,13.60319709777832
1772729279693317400,0.7713173828125,2.806781053543091,1.2538390159606934,13.777873039245605
1772729279710664200,0.788664306640625,2.909672260284424,2.8833513259887695,13.88794231414795
1772729279728011000,0.806010986328125,3.0723843574523926,3.8189449310302734,14.612967491149902
1772729279745357800,0.82335791015625,3.9768712520599365,6.608976364135742,14.82114315032959
1772729279762704400,0.840704345703125,6.3361945152282715,10.358529090881348,13.509876251220703
1772729279780051200,0.85805126953125,10.750951766967773,9.779465675354004,14.112868309020996
1772729279797398000,0.87539794921875,9.116654396057129,8.583054542541504,15.775879859924316
1772729279814744800,0.892744873046875,9.346364974975586,5.733202934265137,15.232708930969238
1772729279832091400,0.91009130859375,9.142974853515625,3.5533416271209717,10.152746200561523
1772729279849438200,0.927438232421875,6.38165807723999,1.1437692642211914,6.300302028656006
1772729279866785000,0.944784912109375,5.575276851654053,-1.6414763927459717,4.883750915527344
1772729279884132600,0.962132568359375,5.4556355476379395,-5.843272686004639,4.986642360687256
1772729279901478700,0.979478759765625,4.941178798675537,-7.013363361358643,4.680361270904541
1772729279918825200,0.9968251953125,4.632504463195801,-4.1970109939575195,5.513063430786133
1772729279936172000,1.014172119140625,5.247459888458252,0.014356935396790504,5.982056617736816
1772729279953518800,1.031518798828125,4.871787071228027,1.8783657550811768,7.314858913421631
1772729279970865700,1.04886572265625,1.0432707071304321,-1.1461620330810547,11.624332427978516
1772729279988212200,1.066212158203125,-3.036491870880127,-4.534399032592773,14.08415412902832
1772729280005559000,1.08355908203125,-4.125226020812988,-4.620540618896484,13.670195579528809
1772729280022905900,1.10090576171875,-0.29431718587875366,-1.0528420209884644,11.753544807434082
1772729280040252700,1.118252685546875,1.674975872039795,-1.4333007335662842,12.028719902038574
1772729280057599200,1.13559912109375,4.297509670257568,-2.5914268493652344,12.978670120239258
1772729280074946000,1.152946044921875,6.723831653594971,-2.6871397495269775,13.311272621154785
1772729280092294000,1.1702939453125,5.773880958557129,0.16749759018421173,12.882957458496094
1772729280109639700,1.1876396484375,0.97148597240448,-0.8542376756668091,12.662817001342773
1772729280126986200,1.204986328125,2.0243279933929443,0.32303106784820557,12.16511058807373
1772729280144333000,1.2223330078125,1.4739787578582764,1.210768222808838,9.68375301361084
1772729280161680000,1.239679931640625,4.216153621673584,2.076970100402832,12.624532699584961
1772729280179026700,1.257026611328125,2.2205393314361572,4.335794448852539,15.431313514709473
1772729280196373500,1.27437353515625,-4.319045066833496,-4.275974273681641,15.175281524658203
1772729280213720000,1.291719970703125,-7.389036178588867,-3.610769271850586,9.796216011047363
1772729280231067000,1.30906689453125,-6.747759819030762,0.07417750358581543,5.733202934265137
1772729280248413700,1.32641357421875,-3.9122650623321533,2.289931297302246,5.843272686004639
1772729280265760300,1.34376025390625,-0.27756741642951965,2.012363910675049,6.8410797119140625
1772729280283107000,1.361107177734375,1.7276179790496826,0.8733802437782288,7.489534854888916
1772729280300454000,1.378453857421875,1.2969099283218384,-2.447857618331909,8.183453559875488
1772729280317800700,1.39580078125,-1.4572290182113647,-5.359922885894775,7.216753005981445
1772729280335147300,1.413147216796875,-1.4021940231323242,-6.745367050170898,4.515256404876709
1772729280352494000,1.430494140625,0.2105683982372284,-5.115854740142822,3.6083765029907227
1772729280369841000,1.4478408203125,4.632504463195801,-3.22552490234375,2.7254250049591064
1772729280387187700,1.465187744140625,6.393621921539307,-4.4650068283081055,4.642076015472412
1772729280404534300,1.4825341796875,-1.3663017749786377,2.909672260284424,2.282752752304077
1772729280421881000,1.499881103515625,3.8572301864624023,-6.51326322555542,7.0683979988098145
1772729280439228000,1.517227783203125,-2.857030153274536,-10.040284156799316,12.31825065612793
1772729280456574500,1.534574462890625,-9.035298347473145,-13.433306694030762,14.112868309020996
1772729280473921300,1.55192138671875,-0.638883650302887,-7.750352382659912,12.215359687805176
1772729280491268000,1.56926806640625,3.0484559535980225,-3.0795626640319824,9.035298347473145
1772729280508615000,1.586614990234375,5.343173027038574,-2.1272194385528564,7.401000499725342
1772729280525961500,1.60396142578125,5.132604598999023,-4.766502857208252,8.078168869018555
1772729280543308300,1.621308349609375,4.12761926651001,-6.6113691329956055,7.336394309997559
1772729280560655000,1.638655029296875,3.94097900390625,-6.448657035827637,8.788837432861328
1772729280578001700,1.656001708984375,2.589034080505371,-5.972485542297363,8.578269004821777
1772729280595348500,1.673348388671875,-0.12921242415905,-7.685746192932129,9.954142570495605
1772729280612695300,1.6906953125,-1.8400806188583374,-8.585447311401367,11.124232292175293
1772729280630042000,1.7080419921875,-1.9860427379608154,-9.07119083404541,11.81336498260498
1772729280647388700,1.725388671875,0.48574298620224,-9.219545364379883,10.63370418548584
1772729280664735500,1.742735595703125,0.1746760457754135,-8.779266357421875,8.642875671386719
1772729280682082300,1.760082275390625,-1.3615161180496216,-11.767901420593262,7.685746192932129
1772729280699429000,1.77742919921875,-5.848058700561523,-12.655638694763184,5.027320384979248
1772729280716775700,1.794775634765625,-9.454042434692383,-10.76530933380127,1.730010747909546
1772729280734122500,1.81212255859375,-6.2428741455078125,-7.525427341461182,0.851844847202301
1772729280751469300,1.82946923828125,-1.9884356260299683,-5.328815937042236,1.5720844268798828
1772729280768815900,1.84681591796875,-0.7824530005455017,-4.811966419219971,1.550549030303955
1772729280786162700,1.86416259765625,-1.5242279767990112,-4.058227062225342,1.9286150932312012
1772729280803509500,1.881509521484375,-2.1822543144226074,-3.9050865173339844,2.1056840419769287
1772729280820856000,1.89885595703125,-0.7513462901115417,-4.163511276245117,2.234896421432495
1772729280838203000,1.916202880859375,1.0169496536254883,-3.9912281036376953,2.029113531112671
1772729280855549700,1.9335498046875,2.2468605041503906,-8.906085968017578,3.565305709838867
1772729280872896500,1.950896484375,12.076576232910156,-23.07638168334961,12.416357040405273
1772729280890243000,1.9682431640625,3.6538400650024414,-18.46302032470703,4.261617183685303
1772729280907590000,1.98558984375,1.5146567821502686,-8.898907661437988,3.1920254230499268
1772729280924936700,2.002936767578125,-2.8666014671325684,-5.120640277862549,0.44027936458587646
1772729280942283300,2.020283203125,-3.1178479194641113,-4.47697114944458,-0.14835500717163086
