time,seconds_elapsed,z,y,x
1772607567377673200,-0.001326904296875,-0.25809037685394287,-0.210442915558815,0.25702136754989624
1772607567395019300,0.016019287109375,-0.2110537886619568,-0.20372340083122253,0.18555018305778503
1772607567412365300,0.033365234375,-0.18723005056381226,-0.09621120244264603,0.07498364895582199
1772607567429711400,0.05071142578125,-0.22266021370887756,0.14080433547496796,-0.026419902220368385
1772607567447057400,0.068057373046875,-0.21777328848838806,0.37293294072151184,0.05238165333867073
1772607567464407800,0.08540771484375,-0.19211697578430176,0.4101957082748413,0.14462223649024963
1772607567481749500,0.10274951171875,-0.13530655205249786,0.2202167510986328,0.15378521382808685
1772607567499095600,0.120095458984375,0.06505709886550903,0.23793183267116547,0.031612250953912735
1772607567516441600,0.137441650390625,0.314289927482605,0.37354379892349243,-0.13454297184944153
1772607567533787600,0.15478759765625,0.4822777509689331,0.814588189125061,-0.06368265300989151
1772607567551133700,0.1721337890625,0.6191114783287048,1.3698642253875732,0.29856017231941223
1772607567568479700,0.189479736328125,0.7296779751777649,1.7009530067443848,0.8721621632575989
1772607567585825800,0.20682568359375,0.7657189965248108,1.6746858358383179,1.4164427518844604
1772607567603171800,0.224171875,0.7718276381492615,1.0216712951660156,0.9075923562049866
1772607567620518000,0.241517822265625,0.887891948223114,1.2733476161956787,-0.2444986253976822
1772607567637864000,0.258864013671875,1.3637555837631226,-0.19944734871387482,-1.5725187063217163
1772607567655210000,0.2762099609375,1.2873975038528442,-0.7785471677780151,-2.0294454097747803
1772607567672556000,0.29355615234375,0.9086613655090332,-0.4462367296218872,-1.8235840797424316
1772607567689902000,0.310902099609375,0.5317577719688416,0.5238165259361267,-1.1736239194869995
1772607567707248000,0.328248046875,0.3686569035053253,0.72173672914505,-0.44669488072395325
1772607567724594200,0.34559423828125,0.7162389755249023,0.7968730926513672,-0.4137081801891327
1772607567741940200,0.362940185546875,0.8952223062515259,1.3142756223678589,-0.595745861530304
1772607567759286300,0.380286376953125,0.8756746649742126,1.1890482902526855,-0.930499792098999
1772607567776632300,0.39763232421875,1.0674861669540405,0.8023709058761597,-1.207221508026123
1772607567793978400,0.414978271484375,1.2434152364730835,0.7925970554351807,-1.2298234701156616
1772607567811324400,0.432324462890625,0.9642500281333923,0.6582068204879761,-1.0483967065811157
1772607567828670500,0.44967041015625,-0.1328630894422531,0.4572322964668274,-0.7063124179840088
1772607567846016500,0.4670166015625,-1.4871503114700317,0.26542073488235474,-0.18829907476902008
1772607567863362600,0.484362548828125,-2.2928810119628906,0.04306596517562866,0.6137663722038269
1772607567880708600,0.50170849609375,-3.0662357807159424,1.2275327444076538,1.2191333770751953
1772607567898054700,0.5190546875,-3.95137882232666,1.5952733755111694,1.6387975215911865
1772607567915400700,0.536400634765625,-4.900051593780518,2.2116358280181885,1.898414969444275
1772607567932746500,0.55374658203125,-5.7210540771484375,2.1835360527038574,1.670562505722046
1772607567950092800,0.5710927734375,-6.278773784637451,2.028987407684326,0.9277508854866028
1772607567967438800,0.58843896484375,-6.542056560516357,2.0919065475463867,-0.2695440948009491
1772607567984785000,0.605784912109375,-6.774796009063721,2.37534761428833,-1.842520833015442
1772607568002131000,0.623130859375,-6.695383548736572,2.8927502632141113,-3.2627816200256348
1772607568019476700,0.640476806640625,-6.012436389923096,3.6618289947509766,-4.213898181915283
1772607568036822800,0.65782275390625,-5.3270463943481445,3.9214465618133545,-4.752680778503418
1772607568054169000,0.675169189453125,-4.755276679992676,3.3344054222106934,-5.017185211181641
1772607568071515000,0.692514892578125,-4.316065311431885,2.0796890258789062,-4.982976913452148
1772607568088861000,0.70986083984375,-4.322173595428467,0.8762855529785156,-5.012908935546875
1772607568106207000,0.72720703125,-4.445568561553955,-0.08888082206249237,-4.743517875671387
1772607568123553000,0.744552978515625,-4.573850154876709,-1.0192278623580933,-3.981158494949341
1772607568140899000,0.761899169921875,-4.49810266494751,-1.2751802206039429,-3.902967691421509
1772607568158245000,0.7792451171875,-4.084547519683838,-1.7205007076263428,-4.030638694763184
1772607568175591200,0.796591064453125,-3.1957390308380127,-1.278234601020813,-3.3690719604492188
1772607568192937200,0.813937255859375,-2.2727224826812744,-1.0528254508972168,-2.1833834648132324
1772607568210283300,0.831283203125,-1.7302744388580322,-0.916602611541748,-0.8126028776168823
1772607568227629300,0.84862939453125,-0.6276635527610779,-1.472489595413208,-1.0447314977645874
1772607568244975400,0.865975341796875,0.44929105043411255,-2.556163787841797,-2.417344570159912
1772607568262321400,0.8833212890625,0.05955931544303894,-2.6606216430664062,-1.4619520902633667
