time,seconds_elapsed,z,y,x
1773146080287604500,0.0776044921875,0,0,0
1773146080300611000,0.090611083984375,-0.8272552490234375,-0.27748847007751465,-0.39807653427124023
1773146080313622000,0.1036220703125,-1.078749656677246,-0.32985174655914307,-0.6230694055557251
1773146080326633200,0.11663330078125,-1.2191524505615234,-0.020691394805908203,-0.6690826416015625
1773146080339644200,0.12964404296875,-1.3045778274536133,0.41494202613830566,-0.10735851526260376
1773146080352655000,0.142655029296875,-0.9915866851806641,0.9673569202423096,-0.25246089696884155
1773146080365666000,0.155666015625,-0.0717763900756836,1.111480951309204,-0.18195050954818726
1773146080378677200,0.16867724609375,-0.4919710159301758,0.9283666610717773,-0.08720332384109497
1773146080391688000,0.18168798828125,-1.6983909606933594,0.5680456161499023,-0.16838324069976807
1773146080404699100,0.19469921875,-2.735832691192627,0.2811408042907715,-0.22724580764770508
1773146080417710000,0.2077099609375,-0.9539813995361328,-0.5528872013092041,0.4830107092857361
1773146080430721000,0.220720947265625,-0.3171110153198242,0.7561185359954834,1.8614099025726318
1773146080443732000,0.23373193359375,-1.0628652572631836,0.18308067321777344,-0.4570024907588959
1773146080456743200,0.2467431640625,0.685028076171875,0.7021915912628174,-0.61268150806427
1773146080469754000,0.259754150390625,0.6774835586547852,1.4089043140411377,-1.5207198858261108
1773146080482765000,0.27276513671875,0.8428421020507812,2.2009053230285645,-2.6514124870300293
1773146080495776000,0.28577587890625,0.755340576171875,1.9238200187683105,-2.6813912391662598
1773146080508787000,0.298786865234375,0.2656879425048828,1.2393689155578613,-1.6888046264648438
1773146080521798100,0.311798095703125,0.21712875366210938,0.48230791091918945,-1.064386248588562
1773146080534809000,0.32480908203125,0.07123661041259766,-0.3772542476654053,-0.8165448307991028
1773146080547820000,0.337820068359375,-0.3205585479736328,-0.4635188579559326,-0.6350603699684143
1773146080560831000,0.3508310546875,-2.4675283432006836,0.5787615776062012,-0.18812507390975952
1773146080573842000,0.363842041015625,-2.9903674125671387,0.6844758987426758,-0.8544999957084656
1773146080586853000,0.37685302734375,-2.9294285774230957,0.8668327331542969,-0.853981077671051
1773146080599864000,0.389864013671875,-2.124716281890869,1.683422565460205,-0.08523809909820557
1773146080612875000,0.402875,-0.6736726760864258,2.170417547225952,0.10780900716781616
1773146080625886000,0.415885986328125,-0.12249755859375,1.1728954315185547,0.07453709840774536
1773146080638897000,0.42889697265625,0.9333333969116211,-0.6063768863677979,0.3724553883075714
1773146080651908000,0.441908203125,0.986083984375,-1.1232171058654785,0.4520106911659241
1773146080664919000,0.4549189453125,0.1318073272705078,-0.7799596786499023,0.24230200052261353
1773146080677930000,0.467929931640625,-1.150160789489746,-0.7086901664733887,-0.1454184651374817
1773146080690941000,0.48094091796875,-1.6239137649536133,-0.937732458114624,-0.406339168548584
1773146080703952100,0.4939521484375,-1.8505821228027344,-1.1898713111877441,-0.5246350765228271
1773146080716963000,0.506963134765625,-1.507127285003662,-1.4365110397338867,0.06598067283630371
1773146080729974000,0.51997412109375,-1.473588466644287,-1.747814655303955,0.7474973201751709
1773146080742985000,0.53298486328125,-1.3869624137878418,-1.6531085968017578,1.2469582557678223
1773146080755996000,0.545995849609375,-1.214024543762207,-1.9927208423614502,1.7235779762268066
1773146080769006800,0.5590068359375,-1.5311241149902344,-2.337482452392578,1.6642491817474365
1773146080782018000,0.57201806640625,-1.2502903938293457,-2.534928321838379,1.156426191329956
1773146080795029000,0.585029052734375,-1.3706812858581543,-3.249959945678711,0.604346752166748
1773146080808040000,0.5980400390625,-1.4289946556091309,-3.906306028366089,-0.3399021625518799
1773146080821051000,0.61105078125,-1.596083641052246,-3.6604034900665283,-1.5991368293762207
1773146080834062000,0.62406201171875,-2.1147031784057617,-4.098137855529785,-1.4894168376922607
1773146080847073000,0.637072998046875,-2.8994555473327637,-3.7736573219299316,-0.8807735443115234
1773146080860084000,0.650083984375,-3.4506356716156006,-4.274905204772949,0.047580718994140625
1773146080873095000,0.663094970703125,-3.3127336502075195,-4.563382625579834,0.3816947937011719
1773146080886105900,0.67610595703125,-2.7139780521392822,-4.603093147277832,-0.3844623565673828
1773146080899117000,0.689116943359375,-2.139139175415039,-4.706088066101074,-1.0796613693237305
1773146080912128000,0.7021279296875,-1.5433826446533203,-4.779643535614014,-1.4169974327087402
1773146080925139000,0.715138916015625,-0.981325626373291,-4.879951000213623,-1.232919692993164
1773146080938150000,0.72814990234375,-0.3407111167907715,-5.073147296905518,-0.7869224548339844
1773146080951160800,0.741160888671875,0.30681943893432617,-5.136380195617676,-0.7646341323852539
