time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1773146080313622000,0.1036220703125,0.3644118010997772,-0.003192613134160638,0.10647108405828476,0.925125777721405,-0.08523770421743393,-0.19592246413230896,-0.758864164352417
1773146080326633200,0.11663330078125,0.3498719036579132,-0.0023304240312427282,0.1091579794883728,0.9304132461547852,-0.08250292390584946,-0.202882319688797,-0.7277657985687256
1773146080339644200,0.12964404296875,0.33371371030807495,-0.006283078342676163,0.11779335141181946,0.9352648854255676,-0.0926918014883995,-0.2178618162870407,-0.6956052184104919
1773146080352655000,0.142655029296875,0.3210166394710541,-0.00572318397462368,0.1281709522008896,0.9383431077003479,-0.0959024652838707,-0.23913484811782837,-0.6707879900932312
1773146080365666000,0.155666015625,0.31093287467956543,-0.005491861142218113,0.1370924413204193,0.9404765963554382,-0.09899773448705673,-0.2572782039642334,-0.6514147520065308
1773146080378677200,0.16867724609375,0.30366945266723633,-0.00588184641674161,0.14649416506290436,0.941429615020752,-0.10416217148303986,-0.27573642134666443,-0.6385156512260437
1773146080391688000,0.18168798828125,0.29753991961479187,-0.004032124299556017,0.15676002204418182,0.9417430758476257,-0.10570159554481506,-0.2972123324871063,-0.6278813481330872
1773146080404699100,0.19469921875,0.2932293117046356,0.0021148785017430782,0.16740915179252625,0.9412684440612793,-0.09946229308843613,-0.32192596793174744,-0.620156466960907
1773146080417710000,0.2077099609375,0.2909057140350342,0.005508739501237869,0.17148059606552124,0.9412427544593811,-0.09470739960670471,-0.3320849537849426,-0.6153889894485474
1773146080430721000,0.220720947265625,0.2826467454433441,0.0016701725544407964,0.18151666224002838,0.9418915510177612,-0.10608157515525818,-0.3499833345413208,-0.6018403172492981
1773146080443732000,0.23373193359375,0.26588499546051025,0.007046165410429239,0.186278834939003,0.945809543132782,-0.09187253564596176,-0.36410757899284363,-0.565016508102417
1773146080456743200,0.2467431640625,0.2497439831495285,0.013029690831899643,0.18929798901081085,0.949539065361023,-0.0750829428434372,-0.3747069835662842,-0.5286224484443665
