time,seconds_elapsed,z,y,x
1773146080301381000,0.091381103515625,10.48534870147705,1.9746768474578857,0.5617151260375977
1773146080314392000,0.10439208984375,10.070792198181152,1.94297194480896,0.24586252868175507
1773146080327403000,0.117403076171875,9.257232666015625,2.3802602291107178,0.4097708761692047
1773146080340414200,0.130414306640625,9.142376899719238,2.988037347793579,0.8787640929222107
1773146080353425200,0.143425048828125,9.502496719360352,3.6131622791290283,0.7004988193511963
1773146080366436000,0.15643603515625,10.137791633605957,3.854238986968994,0.8997012972831726
1773146080379447000,0.169447021484375,9.247661590576172,3.7232320308685303,0.9523434042930603
1773146080392458000,0.1824580078125,7.703094482421875,3.6496527194976807,0.8997012972831726
1773146080405469200,0.19546923828125,6.726822853088379,3.1232316493988037,0.6191428303718567
1773146080418480000,0.208480224609375,9.57906723022461,3.1890344619750977,2.3431715965270996
1773146080431491000,0.221490966796875,8.137392044067383,4.137788772583008,1.923829436302185
1773146080444502000,0.234501953125,8.858229637145996,3.7710886001586914,0.29371899366378784
1773146080457513000,0.247512939453125,10.258628845214844,4.6438703536987305,-0.18484555184841156
1773146080470524200,0.260524169921875,9.882357597351074,5.627918720245361,-1.4279168844223022
1773146080483535000,0.27353515625,10.243075370788574,6.290132522583008,-2.3880369663238525
1773146080496546000,0.286546142578125,9.960722923278809,5.867201328277588,-1.9794625043869019
1773146080509557000,0.299556884765625,9.597013473510742,5.326423168182373,-0.9684949517250061
1773146080522568000,0.31256787109375,9.585647583007812,4.405784606933594,-0.3445664644241333
1773146080535579100,0.3255791015625,9.386445045471191,3.7836508750915527,-0.0364905446767807
1773146080548590000,0.338590087890625,7.716254711151123,4.160520553588867,0.45164528489112854
1773146080561601000,0.35160107421875,6.996613502502441,4.859224796295166,0.5569294691085815
1773146080574612000,0.364612060546875,6.141777515411377,4.696512699127197,-0.12442677468061447
1773146080587623200,0.377623046875,6.348756790161133,4.956133842468262,0.16271193325519562
1773146080600634000,0.390634033203125,7.587042331695557,5.669195175170898,0.7112665176391602
1773146080613645000,0.40364501953125,8.803792953491211,5.562714576721191,0.5617151260375977
1773146080626656000,0.416656005859375,9.55214786529541,4.0456647872924805,0.641276478767395
1773146080639667000,0.4296669921875,10.434501647949219,2.258824586868286,0.8213363885879517
