time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1772698665826621200,0.08362109375,-0.07488896697759628,-0.1697750985622406,0.3762294352054596,0.9077551960945129,-0.36494898796081543,-0.7873378396034241,0.011637684889137745
1772698665836621000,0.09362109375,-0.07243650406599045,-0.17842717468738556,0.38504737615585327,0.9025825262069702,-0.3944212794303894,-0.8051337599754333,-0.009590097703039646
1772698665846621200,0.10362109375,-0.0641062781214714,-0.19406789541244507,0.3761974275112152,0.903716504573822,-0.44059476256370544,-0.7821885943412781,-0.04251216724514961
1772698665856621000,0.11362109375,-0.031044907867908478,-0.20821012556552887,0.3904394805431366,0.8962375521659851,-0.5207624435424805,-0.7934549450874329,-0.15306590497493744
1772698665866621200,0.12362109375,-0.03628111258149147,-0.20772317051887512,0.41917553544044495,0.8830779194831848,-0.5392202734947205,-0.8562676906585693,-0.16877402365207672
1772698665876621000,0.13362109375,-0.0647793561220169,-0.20219837129116058,0.440357506275177,0.8723558783531189,-0.5086212158203125,-0.9181729555130005,-0.10733715444803238
1772698665886621200,0.14362109375,-0.0824890062212944,-0.1958511769771576,0.44691696763038635,0.8689666986465454,-0.4708564281463623,-0.9424881339073181,-0.05395482853055
1772698665896621000,0.15362109375,-0.09128816425800323,-0.19047079980373383,0.4390947222709656,0.8732600808143616,-0.43607717752456665,-0.9300723671913147,-0.013103654608130455
1772698665906621200,0.16362109375,-0.1017981618642807,-0.1813420206308365,0.4122954308986664,0.8869975805282593,-0.3805876076221466,-0.8762288689613342,0.04854078218340874
1772698665916621000,0.17362109375,-0.11320904642343521,-0.17123372852802277,0.3784159719944,0.9025874137878418,-0.328750878572464,-0.806511402130127,0.10825278609991074
1772698665926621200,0.18362109375,-0.11873580515384674,-0.16616995632648468,0.3365810513496399,0.9192402362823486,-0.30432242155075073,-0.7185028791427612,0.1418611705303192
1772698665936621000,0.19362109375,-0.11130387336015701,-0.16781067848205566,0.29282209277153015,0.9347225427627563,-0.31137919425964355,-0.6245974898338318,0.13577093183994293
1772698665946621200,0.20362109375,-0.09325949847698212,-0.17648233473300934,0.2500534951686859,0.9474332928657532,-0.3403334319591522,-0.5313937067985535,0.1027839258313179
1772698665956621000,0.21362109375,-0.06903725117444992,-0.18941909074783325,0.20884348452091217,0.9569423794746399,-0.3777218461036682,-0.43990811705589294,0.058623310178518295
1772698665966621200,0.22362109375,-0.03659705072641373,-0.20579223334789276,0.166780486702919,0.9635841846466064,-0.4204702079296112,-0.343173086643219,0.0020011053420603275
1772698665976621000,0.23362109375,0.01785089075565338,-0.2276102751493454,0.12264036387205124,0.9658334255218506,-0.47365602850914,-0.23081833124160767,-0.09290429949760437
1772698665986621200,0.24362109375,0.11080209165811539,-0.2568105459213257,0.07831904292106628,0.9568893909454346,-0.5364035964012146,-0.09310951083898544,-0.2561670243740082
1772698665996621000,0.25362109375,0.3123418390750885,-0.2953457534313202,0.05826076120138168,0.9010100960731506,-0.6070165038108826,0.07959461212158203,-0.6424481868743896
1772698666006621200,0.26362109375,0.6700249910354614,-0.33478179574012756,0.1248755007982254,0.6506870985031128,-0.6806836128234863,0.2901694178581238,-1.4966880083084106
1772698666016621000,0.27362109375,0.8308692574501038,-0.38146138191223145,0.19288313388824463,0.35628578066825867,-0.7509945034980774,0.5194998383522034,-2.122645139694214
1772698666026621200,0.28362109375,0.8433614373207092,-0.4489944875240326,0.20954623818397522,0.20793220400810242,-0.8151072263717651,0.7344599962234497,-2.3289833068847656
1772698666036621000,0.29362109375,0.8246226906776428,-0.5115352869033813,0.20486460626125336,0.12790465354919434,-0.873397171497345,0.9128356575965881,-2.3832643032073975
1772698666046621200,0.30362109375,0.8023273348808289,-0.5595925450325012,0.1919981986284256,0.07914365828037262,-0.9232972860336304,1.050278902053833,-2.383646011352539
1772698666056621000,0.31362109375,0.7823335528373718,-0.5953881144523621,0.17623893916606903,0.04906168952584267,-0.9702195525169373,1.1537541151046753,-2.355470895767212
