time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1773146503878608100,0.096608154296875,-0.1255636066198349,-0.06819380074739456,0.25188419222831726,0.9571508169174194,-0.07774055749177933,-0.5227994918823242,0.2400728315114975
1773146503887282000,0.105281982421875,-0.13672807812690735,-0.06833422929048538,0.2632234990596771,0.9525488018989563,-0.06820075958967209,-0.5470299124717712,0.2659904956817627
1773146503895955500,0.11395556640625,-0.13968977332115173,-0.0684470683336258,0.2738334536552429,0.9491137862205505,-0.06346546113491058,-0.5691555738449097,0.2736896276473999
1773146503904628700,0.122628662109375,-0.13591060042381287,-0.06736090034246445,0.2853117883205414,0.9463551044464111,-0.06023341417312622,-0.592362642288208,0.2668932378292084
1773146503913302500,0.131302490234375,-0.13673143088817596,-0.06809210032224655,0.29531997442245483,0.9431087374687195,-0.058340560644865036,-0.6134091019630432,0.2694716453552246
1773146503921975800,0.139975830078125,-0.13413286209106445,-0.06797575205564499,0.3031078279018402,0.9410171508789062,-0.057703759521245956,-0.629443347454071,0.2643834352493286
1773146503930649300,0.1486494140625,-0.13343727588653564,-0.06863685697317123,0.30822616815567017,0.9394041299819946,-0.058264557272195816,-0.640274167060852,0.2628793716430664
1773146503939323000,0.157322998046875,-0.1319931000471115,-0.0688571035861969,0.3114393949508667,0.9385318160057068,-0.058979589492082596,-0.6469667553901672,0.2596643567085266
1773146503947996400,0.165996337890625,-0.13137471675872803,-0.06897968053817749,0.3131319582462311,0.9380462765693665,-0.05926860496401787,-0.6505057215690613,0.25830042362213135
1773146503956670000,0.174669921875,-0.13137410581111908,-0.06950806081295013,0.3138582408428192,0.937764585018158,-0.06030406430363655,-0.6521711349487305,0.257976233959198
1773146503965343500,0.183343505859375,-0.1310492604970932,-0.07073622196912766,0.31393128633499146,0.9376937747001648,-0.06345074623823166,-0.6526358723640442,0.2562360465526581
1773146503974017000,0.19201708984375,-0.1299850046634674,-0.07214581966400146,0.31396347284317017,0.9377237558364868,-0.06764227896928787,-0.6530073285102844,0.25256672501564026
1773146503982690600,0.200690673828125,-0.1287255436182022,-0.07357452064752579,0.3141985833644867,0.9377077221870422,-0.07198567688465118,-0.6537843346595764,0.2484317421913147
1773146503991364000,0.209364013671875,-0.1276438981294632,-0.0750778317451477,0.31458449363708496,0.9376070499420166,-0.07632769644260406,-0.6548997163772583,0.24467431008815765
1773146504000037600,0.21803759765625,-0.1262800693511963,-0.07632392644882202,0.31517651677131653,0.9374922513961792,-0.0802464708685875,-0.6563476920127869,0.2404521256685257
1773146504008711200,0.226711181640625,-0.12577182054519653,-0.07742676883935928,0.31597545742988586,0.937201201915741,-0.08308228105306625,-0.6582600474357605,0.23841330409049988
1773146504017384700,0.235384765625,-0.12428688257932663,-0.07800685614347458,0.3170897960662842,0.9369747638702393,-0.08541195094585419,-0.6606126427650452,0.23445354402065277
1773146504026058200,0.244058349609375,-0.1234554871916771,-0.07868102192878723,0.3183290660381317,0.936608076095581,-0.08740963041782379,-0.6633074283599854,0.23199303448200226
1773146504034731800,0.252731689453125,-0.12311812490224838,-0.07932762801647186,0.3197849690914154,0.9361018538475037,-0.08888988941907883,-0.6664963364601135,0.23075534403324127
