time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1772721949191611600,0.056611572265625,0.918755829334259,0.3016386330127716,0.018022801727056503,0.25412020087242126,0.1459943950176239,-0.5985249280929565,-2.556786060333252
1772721949201611800,0.06661181640625,0.919688880443573,0.30164679884910583,0.022760717198252678,0.25032681226730347,0.13282093405723572,-0.601934015750885,-2.5688135623931885
1772721949211611600,0.076611572265625,0.9205555319786072,0.3006995916366577,0.026988770812749863,0.24784840643405914,0.12092619389295578,-0.6028587818145752,-2.5779521465301514
1772721949221611800,0.08661181640625,0.9213335514068604,0.2978495657444,0.02970988303422928,0.2480875700712204,0.11287039518356323,-0.5987119078636169,-2.5806610584259033
1772721949231611600,0.096611572265625,0.9215039014816284,0.29549676179885864,0.03295180946588516,0.24985279142856598,0.10521236062049866,-0.5956766605377197,-2.579728126525879
1772721949241611800,0.10661181640625,0.9215144515037537,0.2924571931362152,0.03799945488572121,0.2526577413082123,0.09384504705667496,-0.5922253131866455,-2.577741861343384
1772721949251611600,0.116611572265625,0.9212156534194946,0.28945353627204895,0.04476083442568779,0.2560758888721466,0.07923177629709244,-0.5898334383964539,-2.5752508640289307
1772721949261611800,0.12661181640625,0.9207277297973633,0.28697916865348816,0.05125422775745392,0.2593769431114197,0.06555303186178207,-0.5884202718734741,-2.5725386142730713
1772721949271611600,0.136611572265625,0.9210079908370972,0.2832760214805603,0.05573849007487297,0.26151901483535767,0.05453985184431076,-0.5835049152374268,-2.571876287460327
1772721949281611800,0.14661181640625,0.9223964214324951,0.2784140408039093,0.0603877417743206,0.26081371307373047,0.04035818204283714,-0.5765275955200195,-2.578497886657715
1772721949291611600,0.156611572265625,0.9237040281295776,0.27571555972099304,0.0657874196767807,0.25772824883461,0.024519121274352074,-0.574326753616333,-2.5901591777801514
1772721949301611800,0.16661181640625,0.9246028661727905,0.2750479578971863,0.07092075049877167,0.25382760167121887,0.010114237666130066,-0.5759401917457581,-2.602745532989502
1772721949311611600,0.176611572265625,0.9258727431297302,0.2730150520801544,0.07622194290161133,0.24982526898384094,-0.005637361202389002,-0.5747663378715515,-2.6161580085754395
1772721949321611800,0.18661181640625,0.9271892309188843,0.2703753709793091,0.0804659053683281,0.24646008014678955,-0.018955770879983902,-0.5716750025749207,-2.6275508403778076
1772721949331611600,0.196611572265625,0.9284822940826416,0.26717305183410645,0.08392956107854843,0.24391601979732513,-0.030256662517786026,-0.5669649839401245,-2.6366095542907715
1772721949341611800,0.20661181640625,0.9296095371246338,0.2642036974430084,0.08836159855127335,0.24127723276615143,-0.04352349415421486,-0.5631493330001831,-2.646296977996826
1772721949351611600,0.216611572265625,0.9307431578636169,0.2604566514492035,0.09401045739650726,0.23883368074893951,-0.05967937409877777,-0.5582966208457947,-2.656331777572632
1772721949361611800,0.22661181640625,0.9320768117904663,0.2550182640552521,0.1009719967842102,0.23664988577365875,-0.07931997627019882,-0.5505819916725159,-2.6667256355285645
1772721949371611600,0.236611572265625,0.9334385395050049,0.2493327558040619,0.10919128358364105,0.23367278277873993,-0.10215549916028976,-0.5427626967430115,-2.6794509887695312
1772721949381611800,0.24661181640625,0.9342582821846008,0.24655917286872864,0.11777972429990768,0.2291242927312851,-0.1252274513244629,-0.5406253933906555,-2.695333480834961
1772721949391611600,0.256611572265625,0.9348145127296448,0.24493950605392456,0.12664829194545746,0.22380046546459198,-0.1488446444272995,-0.5405806303024292,-2.7129366397857666
1772721949401611800,0.26661181640625,0.9351467490196228,0.24338388442993164,0.1362333744764328,0.21841545403003693,-0.17405807971954346,-0.5406696796417236,-2.731041193008423
