time,seconds_elapsed,z,y,x
1772727469359067100,0.098067138671875,7.9489569664001465,5.850451469421387,-0.5144568681716919
1772727469376412400,0.115412353515625,7.946564197540283,5.893522262573242,-0.4019941985607147
1772727469393757700,0.1327578125,7.929814338684082,5.804987907409668,-0.37806597352027893
1772727469411103000,0.15010302734375,7.975277900695801,5.7858452796936035,-0.45942193269729614
1772727469428448500,0.167448486328125,8.037490844726562,5.924628734588623,-0.4259224236011505
1772727469445793800,0.184793701171875,7.915457248687744,6.206982135772705,-0.32542386651039124
1772727469463139000,0.20213916015625,8.018348693847656,6.463014125823975,-0.16749759018421173
1772727469480484600,0.219484619140625,8.037490844726562,6.510870456695557,0.15074782073497772
1772727469497830000,0.236829833984375,7.197610378265381,6.144768714904785,0.8255237936973572
1772727469515175200,0.254175048828125,7.106683254241943,6.821937561035156,0.605384111404419
1772727469532520400,0.2715205078125,7.130611419677734,6.625725746154785,0.2512463629245758
1772727469549866000,0.288865966796875,6.592226505279541,6.8865437507629395,0.4139583110809326
1772727469567211300,0.306211181640625,6.350551128387451,6.9583282470703125,0.4546363055706024
1772727469584556500,0.323556640625,6.427121639251709,6.738188743591309,-0.019142581149935722
1772727469601901800,0.34090185546875,6.766902446746826,7.046862602233887,0.064606212079525
1772727469619247400,0.358247314453125,7.355536937713623,7.161718368530273,-0.040677983313798904
1772727469636592600,0.375592529296875,6.415157318115234,7.410571575164795,-0.14117653667926788
1772727469653938000,0.39293798828125,5.958128452301025,7.812565803527832,-0.038285162299871445
1772727469671283500,0.410283447265625,5.632704734802246,7.707281589508057,0.5862415432929993
1772727469688628700,0.427628662109375,5.879165172576904,7.616354465484619,0.5216353535652161
1772727469705974000,0.44497412109375,5.230710506439209,7.015756130218506,0.38285163044929504
1772727469723319300,0.4623193359375,4.969892501831055,7.324429988861084,0.4426721930503845
1772727469740664600,0.47966455078125,3.955335855484009,7.664210796356201,0.6915257573127747
1772727469758010000,0.497010009765625,2.531606435775757,8.609375953674316,1.2323036193847656
1772727469775355400,0.51435546875,2.3712873458862305,9.109476089477539,1.179661512374878
1772727469792700700,0.53170068359375,2.3545374870300293,9.016156196594238,0.882951557636261
1772727469810046200,0.549046142578125,3.4719855785369873,9.595218658447266,1.5026925802230835
1772727469827391500,0.5663916015625,4.022335052490234,9.619147300720215,1.100698471069336
1772727469844736800,0.58373681640625,4.9435715675354,9.446864128112793,0.6580262184143066
1772727469862082000,0.60108203125,5.438885688781738,9.229117393493652,0.36610186100006104
1772727469879427600,0.618427490234375,5.391029357910156,8.994620323181152,0.15314064919948578
1772727469896772900,0.63577294921875,5.685346603393555,9.226723670959473,0.1052841991186142
1772727469914118100,0.6531181640625,5.115854740142822,8.877371788024902,-0.41874396800994873
1772727469931463400,0.67046337890625,3.8572301864624023,8.628518104553223,-0.12203395366668701
1772727469948809000,0.68780908203125,3.4959139823913574,9.08554744720459,-0.02153540402650833
1772727469966154200,0.705154296875,2.4598217010498047,8.37966537475586,0.44027936458587646
1772727469983499500,0.72249951171875,3.335594654083252,8.470592498779297,1.196411371231079
1772727470000844800,0.7398447265625,2.4263222217559814,7.585247993469238,1.3423734903335571
1772727470018190300,0.7571904296875,3.4337005615234375,7.3292155265808105,2.155933141708374
1772727470035535600,0.77453564453125,3.31884503364563,7.283751964569092,4.268795490264893
1772727470052881000,0.791880859375,2.974278450012207,7.755138397216797,4.780859470367432
1772727470070226400,0.809226318359375,1.4763715267181396,9.456435203552246,5.539384365081787
1772727470087571700,0.82657177734375,0.28235307335853577,9.176474571228027,4.833501815795898
1772727470104917000,0.8439169921875,0.1339980661869049,9.432506561279297,4.271188259124756
1772727470122262300,0.86126220703125,-0.8590233325958252,8.941978454589844,2.3712873458862305
1772727470139607600,0.878607666015625,-1.919043779373169,8.338987350463867,1.1724830865859985
1772727470156953000,0.895953125,-1.4141582250595093,8.291130065917969,1.674975872039795
1772727470174298400,0.91329833984375,-2.1990039348602295,8.908478736877441,1.8951154947280884
1772727470191643600,0.9306435546875,-4.163511276245117,9.31047248840332,2.1535403728485107
1772727470208989200,0.9479892578125,-4.802394866943359,9.958928108215332,3.431307554244995
1772727470226334500,0.96533447265625,-6.283552169799805,10.808380126953125,3.625126361846924
1772727470243679700,0.9826796875,-5.745167255401611,10.085747718811035,2.4406790733337402
1772727470261025000,1.00002490234375,-1.222732424736023,6.647261142730713,0.9499505758285522
1772727470278370600,1.01737060546875,0.33499518036842346,4.9124650955200195,-0.760917603969574
1772727470295715800,1.0347158203125,-0.6699903607368469,3.208775281906128,-0.6484549641609192
1772727470313061000,1.05206103515625,-0.9786644577980042,1.679761528968811,-1.8496519327163696
1772727470330406400,1.069406494140625,-3.682554006576538,3.0029923915863037,-0.3924229145050049
1772727470347752000,1.086751953125,-5.831308841705322,4.66361141204834,1.4380863904953003
1772727470365097200,1.10409716796875,-7.511070251464844,8.72183895111084,1.466800332069397
1772727470382442500,1.1214423828125,-8.090133666992188,10.071390151977539,2.9144580364227295
1772727470399787800,1.138787841796875,-10.269994735717773,11.729616165161133,3.16331148147583
1772727470417133300,1.15613330078125,-9.41336441040039,13.263416290283203,4.2281174659729
1772727470434478600,1.173478515625,-9.32004451751709,14.270793914794922,2.8139593601226807
1772727470451823900,1.190823974609375,-14.395220756530762,13.091133117675781,0.6101697683334351
1772727470469169400,1.20816943359375,-10.217352867126465,9.999606132507324,3.0269205570220947
1772727470486514700,1.2255146484375,-9.370293617248535,11.023734092712402,2.321038007736206
