time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1773145741289965800,0.0629658203125,-0.8376280069351196,-0.44405239820480347,0.12976649403572083,0.2904435694217682,-0.07078246027231216,-0.9601561427116394,2.4371795654296875
1773145741324663300,0.097663330078125,-0.8431620597839355,-0.4461428225040436,0.12082945555448532,0.27465352416038513,-0.0720086619257927,-0.9591675400733948,2.4743242263793945
1773145741342012200,0.11501220703125,-0.8426015377044678,-0.4459054172039032,0.12179329246282578,0.27632853388786316,-0.07179630547761917,-0.9592323899269104,2.4704482555389404
1773145741359360800,0.13236083984375,-0.8431674838066101,-0.44656798243522644,0.12039479613304138,0.27413633465766907,-0.07295258343219757,-0.9597921967506409,2.474916934967041
1773145741376709400,0.14970947265625,-0.8428871035575867,-0.44750961661338806,0.11940618604421616,0.2738952934741974,-0.07665017247200012,-0.9610787630081177,2.4732494354248047
1773145741394058200,0.167058349609375,-0.8420259356498718,-0.4482535123825073,0.11889579147100449,0.27554479241371155,-0.08194282650947571,-0.9621179103851318,2.4662909507751465
1773145741411406800,0.18440673828125,-0.841248631477356,-0.4488403797149658,0.1181572750210762,0.2772759199142456,-0.08780818432569504,-0.9626299738883972,2.4589359760284424
1773145741428755700,0.201755615234375,-0.8410133123397827,-0.4490380883216858,0.11667730659246445,0.27829450368881226,-0.09397191554307938,-0.9618222713470459,2.4534099102020264
1773145741446104300,0.219104248046875,-0.8408781290054321,-0.44881922006607056,0.1153537854552269,0.27960461378097534,-0.09955749660730362,-0.9602090120315552,2.4476895332336426
1773145741463453200,0.236453125,-0.8410462141036987,-0.44833430647850037,0.11402038484811783,0.28042277693748474,-0.10391519218683243,-0.9580777287483215,2.443924903869629
1773145741480801800,0.2538017578125,-0.8408607840538025,-0.44762733578681946,0.11349396407604218,0.2823154330253601,-0.10748164355754852,-0.9559580683708191,2.438032865524292
1773145741515499300,0.288499267578125,-0.8407688736915588,-0.4471755921840668,0.11143984645605087,0.28411757946014404,-0.11545617878437042,-0.9531895518302917,2.430178642272949
