time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1772698733035621000,0.09162109375,0.4819226861000061,0.13272979855537415,0.3899405896663666,0.7733560800552368,-0.2526325583457947,-0.8198696374893188,-1.2248047590255737
1772698733045621000,0.10162109375,0.46732065081596375,0.14128784835338593,0.3948793411254883,0.7782798409461975,-0.22615313529968262,-0.8430970907211304,-1.183266043663025
1772698733055621000,0.11162109375,0.45400163531303406,0.15706376731395721,0.3914308547973633,0.7848537564277649,-0.167421355843544,-0.858780562877655,-1.1256533861160278
1772698733065621000,0.12162109375,0.42976394295692444,0.1710452139377594,0.3889321982860565,0.7967296838760376,-0.09633508324623108,-0.8737875819206238,-1.0343674421310425
1772698733075621000,0.13162109375,0.4019756317138672,0.1796705424785614,0.39017486572265625,0.8086393475532532,-0.03660097345709801,-0.8874557614326477,-0.940051257610321
1772698733085621000,0.14162109375,0.3731617033481598,0.17936739325523376,0.39664945006370544,0.8192965984344482,-0.00341159850358963,-0.9007826447486877,-0.8564298152923584
1772698733095621000,0.15162109375,0.35234305262565613,0.17289245128631592,0.40426158905029297,0.8261568546295166,0.0012961948523297906,-0.9104859232902527,-0.8056200742721558
1772698733105621000,0.16162109375,0.3380013704299927,0.16125810146331787,0.41251564025878906,0.8304105997085571,-0.018167631700634956,-0.9175676107406616,-0.7820764780044556
1772698733115621000,0.17162109375,0.32809096574783325,0.14901719987392426,0.4205986559391022,0.832614541053772,-0.04623212292790413,-0.9242605566978455,-0.7737630605697632
1772698733125621000,0.18162109375,0.3161514699459076,0.13955317437648773,0.4289149343967438,0.8346287608146667,-0.06440767645835876,-0.9343441128730774,-0.7566800713539124
1772698733135621000,0.19162109375,0.2680937647819519,0.13815072178840637,0.4448193907737732,0.8433123826980591,-0.009712085127830505,-0.9689966440200806,-0.6207157969474792
1772698733145621000,0.20162109375,0.20594379305839539,0.14262260496616364,0.4531360864639282,0.8555195331573486,0.10422572493553162,-0.9864593148231506,-0.41639626026153564
1772698733155621000,0.21162109375,0.1709756851196289,0.14256823062896729,0.45186087489128113,0.8638653755187988,0.1651010811328888,-0.9781140089035034,-0.3027819097042084
1772698733165621000,0.22162109375,0.14746129512786865,0.14149264991283417,0.4478808641433716,0.8704238533973694,0.20164914429187775,-0.9638994336128235,-0.2298983782529831
1772698733175621000,0.23162109375,0.12934063374996185,0.139433354139328,0.44274255633354187,0.8762467503547668,0.22429800033569336,-0.9475231170654297,-0.17774298787117004
1772698733185621000,0.24162109375,0.12590105831623077,0.13705816864967346,0.43605515360832214,0.8804657459259033,0.2222437560558319,-0.93126380443573,-0.17204348742961884
1772698733195621000,0.25162109375,0.13496997952461243,0.1338270604610443,0.4270254671573639,0.8840377330780029,0.19971905648708344,-0.9126682281494141,-0.20472075045108795
1772698733205621000,0.26162109375,0.14995886385440826,0.12962666153907776,0.4164358377456665,0.8872938752174377,0.16809655725955963,-0.8912839293479919,-0.25440526008605957
1772698733215621000,0.27162109375,0.16788378357887268,0.1235920861363411,0.4053192138671875,0.8900878429412842,0.13020755350589752,-0.8679999113082886,-0.31243500113487244
1772698733225621000,0.28162109375,0.1871873140335083,0.1166699007153511,0.3951178193092346,0.8917572498321533,0.09082695096731186,-0.8456111550331116,-0.37291964888572693
1772698733235621000,0.29162109375,0.205840066075325,0.10762880742549896,0.3865850865840912,0.8925233483314514,0.048599109053611755,-0.8247543573379517,-0.4320642948150635
1772698733245621000,0.30162109375,0.22565585374832153,0.09690814465284348,0.37972119450569153,0.8919081091880798,0.0021558906883001328,-0.8053722977638245,-0.49468860030174255
1772698733255621000,0.31162109375,0.24592821300029755,0.08347644656896591,0.37477755546569824,0.8899959325790405,-0.05065438151359558,-0.7868879437446594,-0.5602250695228577
1772698733265621000,0.32162109375,0.27187323570251465,0.06818217784166336,0.37036770582199097,0.8855867385864258,-0.11207500845193863,-0.765724241733551,-0.64090496301651
1772698733275621000,0.33162109375,0.30083930492401123,0.051096633076667786,0.36551764607429504,0.8793643712997437,-0.17688928544521332,-0.7390555739402771,-0.7279222011566162
1772698733285621000,0.34162109375,0.33325809240341187,0.032928090542554855,0.35830655694007874,0.8714764714241028,-0.24009445309638977,-0.7029334902763367,-0.8189043402671814
1772698733295621000,0.35162109375,0.37740057706832886,0.01289443764835596,0.3479095995426178,0.858115017414093,-0.3073608875274658,-0.6520607471466064,-0.9333293437957764
1772698733305621000,0.36162109375,0.43052178621292114,-0.009022876620292664,0.33445724844932556,0.838276743888855,-0.37233150005340576,-0.5859202146530151,-1.0624077320098877
1772698733315621000,0.37162109375,0.49088549613952637,-0.03381159529089928,0.31923097372055054,0.8099257946014404,-0.43424171209335327,-0.5051189064979553,-1.2035032510757446
1772698733325621000,0.38162109375,0.5547299385070801,-0.06235795468091965,0.30329370498657227,0.7722688317298889,-0.49163225293159485,-0.41071492433547974,-1.3502435684204102
1772698733335621000,0.39162109375,0.6170041561126709,-0.0949341356754303,0.28827765583992004,0.7260780930519104,-0.5441392064094543,-0.30623891949653625,-1.4947863817214966
1772698733345621000,0.40162109375,0.6751492619514465,-0.133060023188591,0.27542638778686523,0.6712740063667297,-0.5953196287155151,-0.19126644730567932,-1.6353907585144043
1772698733355621000,0.41162109375,0.7253439426422119,-0.177156001329422,0.26390430331230164,0.6106115579605103,-0.6440898180007935,-0.06533444672822952,-1.763943076133728
1772698733365621000,0.42162109375,0.7629282474517822,-0.22415544092655182,0.25248435139656067,0.5513134002685547,-0.6863255500793457,0.06367604434490204,-1.8673310279846191
1772698733375621000,0.43162109375,0.7885375022888184,-0.26979097723960876,0.24037057161331177,0.49763786792755127,-0.7196633219718933,0.18733949959278107,-1.9450031518936157
1772698733385621000,0.44162109375,0.8050524592399597,-0.3128834068775177,0.22803273797035217,0.4494391679763794,-0.7470002770423889,0.3034364581108093,-2.003553867340088
1772698733395621000,0.45162109375,0.8140935301780701,-0.3512430489063263,0.21556857228279114,0.4091579020023346,-0.7685346007347107,0.40659719705581665,-2.043818473815918
1772698733405621000,0.46162109375,0.8191659450531006,-0.3845072090625763,0.20273087918758392,0.37419450283050537,-0.7836208939552307,0.4986368715763092,-2.07497501373291
1772698733415621000,0.47162109375,0.8228865265846252,-0.4120922088623047,0.18883571028709412,0.34260591864585876,-0.7888739109039307,0.5809493660926819,-2.104969024658203
1772698733425621000,0.48162109375,0.8265939950942993,-0.43469172716140747,0.17342472076416016,0.31258487701416016,-0.7822973728179932,0.656322181224823,-2.1395201683044434
1772698733435621000,0.49162109375,0.8297385573387146,-0.45412003993988037,0.15680474042892456,0.2841147184371948,-0.7663623094558716,0.726825475692749,-2.1775524616241455
1772698733445621000,0.50162109375,0.832021176815033,-0.4707067906856537,0.13996635377407074,0.2580412030220032,-0.7432945966720581,0.7909787893295288,-2.2175188064575195
1772698733455621000,0.51162109375,0.832934558391571,-0.4862902760505676,0.12331327795982361,0.23352865874767303,-0.716541051864624,0.851852297782898,-2.258347749710083
1772698733465621000,0.52162109375,0.8329183459281921,-0.5006507039070129,0.10624494403600693,0.21049432456493378,-0.6834617257118225,0.9096264243125916,-2.3021016120910645
