time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1773075334218399000,0.13039892578125,0.762332022190094,0.20904946327209473,0.23606789112091064,0.5651726722717285,-0.15310503542423248,-0.6255810856819153,-1.9152803421020508
1773075334237161200,0.1491611328125,0.7767688035964966,0.1916256844997406,0.22865572571754456,0.5546407699584961,-0.1718403697013855,-0.5839711427688599,-1.9531916379928589
1773075334255923500,0.16792333984375,0.7712955474853516,0.18492688238620758,0.22569020092487335,0.5656581521034241,-0.16590872406959534,-0.5711424946784973,-1.924837589263916
1773075334274686000,0.18668603515625,0.7603991031646729,0.19673660397529602,0.21724964678287506,0.5795605778694153,-0.12296018749475479,-0.5835804343223572,-1.8760666847229004
1773075334293448400,0.205448486328125,0.7419793605804443,0.21856167912483215,0.2157771736383438,0.595934271812439,-0.07345876097679138,-0.6205891370773315,-1.8118171691894531
1773075334321591800,0.233591796875,0.7352508306503296,0.23608814179897308,0.19840994477272034,0.6035744547843933,-0.008358268067240715,-0.6269509792327881,-1.7695796489715576
1773075334340354300,0.252354248046875,0.7342707514762878,0.24536125361919403,0.19330313801765442,0.602725625038147,0.014780753292143345,-0.6352027058601379,-1.7620830535888672
1773075334359116800,0.27111669921875,0.733648955821991,0.25508803129196167,0.1914156675338745,0.6000410914421082,0.0317034088075161,-0.6485164165496826,-1.759831190109253
1773075334377879000,0.289879150390625,0.7336167693138123,0.2607298791408539,0.19856849312782288,0.5953124165534973,0.024301892146468163,-0.6674333810806274,-1.7697683572769165
1773075334396641500,0.3086416015625,0.7244433760643005,0.26620009541511536,0.2107161581516266,0.5999316573143005,0.018322058022022247,-0.6925793886184692,-1.7516647577285767
1773075334415403800,0.32740380859375,0.7136677503585815,0.27162879705429077,0.21840284764766693,0.6076152920722961,0.024244407191872597,-0.7116910815238953,-1.7219711542129517
1773075334434166300,0.346166259765625,0.7070793509483337,0.26980599761009216,0.22301284968852997,0.6144174337387085,0.02141757309436798,-0.7149696350097656,-1.7028045654296875
1773075334452928800,0.3649287109375,0.7029329538345337,0.2644200026988983,0.2224608212709427,0.6216740012168884,0.021037740632891655,-0.7053958773612976,-1.6855902671813965
1773075334471691000,0.38369091796875,0.7007696032524109,0.25799560546875,0.21981395781040192,0.6277276873588562,0.020541492849588394,-0.6913237571716309,-1.6732498407363892
1773075334490453500,0.40245361328125,0.698198139667511,0.24997299909591675,0.2180383950471878,0.6344226598739624,0.016293352469801903,-0.6760520935058594,-1.6607102155685425
1773075334509215700,0.4212158203125,0.6957445740699768,0.24333159625530243,0.21562087535858154,0.6404973864555359,0.014800447970628738,-0.6621354818344116,-1.6483525037765503
1773075334527978200,0.439978271484375,0.6937907934188843,0.23983627557754517,0.21088029444217682,0.6454938650131226,0.021368248388171196,-0.6498113870620728,-1.635690450668335
1773075334546740700,0.45874072265625,0.6952111124992371,0.23744457960128784,0.20527464151382446,0.6466559767723083,0.026982806622982025,-0.6380527019500732,-1.6342211961746216
1773075334565503200,0.477503173828125,0.6959850788116455,0.23182304203510284,0.20621038973331451,0.6475647687911987,0.01634856127202511,-0.6307615637779236,-1.6375092267990112
1773075334584265500,0.496265380859375,0.6934090256690979,0.22533738613128662,0.20965269207954407,0.651500403881073,0.0035342553164809942,-0.6257182359695435,-1.6319547891616821
1773075334603028000,0.515028076171875,0.6909980773925781,0.21838346123695374,0.2107682228088379,0.6560541987419128,-0.00580805167555809,-0.6167119145393372,-1.6245167255401611
1773075334621790500,0.53379052734375,0.6912511587142944,0.2119321972131729,0.20683524012565613,0.6591477394104004,-0.00795628223568201,-0.6012415289878845,-1.620800495147705
1773075334640552700,0.552552734375,0.6935517191886902,0.20593419671058655,0.20206411182880402,0.6601115465164185,-0.010083083994686604,-0.5852667689323425,-1.623231053352356
1773075334668696600,0.580696533203125,0.6916772127151489,0.1997092366218567,0.1984562873840332,0.6650668978691101,-0.010570958256721497,-0.5707247257232666,-1.6131192445755005
1773075334687458800,0.599458740234375,0.6891822218894958,0.19634313881397247,0.1966206580400467,0.6691917181015015,-0.009735660627484322,-0.5630717277526855,-1.6030429601669312
1773075334706221300,0.61822119140625,0.687264621257782,0.1928659975528717,0.19433394074440002,0.6728330850601196,-0.008921836502850056,-0.5546061992645264,-1.5945563316345215
1773075334724983800,0.63698388671875,0.6858529448509216,0.1890581250190735,0.1912994384765625,0.6762154698371887,-0.007854748517274857,-0.5445712208747864,-1.5871405601501465
1773075334743746000,0.65574609375,0.6846535801887512,0.1853872537612915,0.1879202127456665,0.6793872117996216,-0.006298802327364683,-0.5342472195625305,-1.5802416801452637
1773075334771890000,0.683889892578125,0.6829966306686401,0.18150678277015686,0.18491026759147644,0.6829195022583008,-0.005402513314038515,-0.5241701006889343,-1.57235848903656
1773075334790652400,0.70265234375,0.6816617846488953,0.17932283878326416,0.18276767432689667,0.6854024529457092,-0.0038611041381955147,-0.5178508162498474,-1.566346526145935
1773075334809414700,0.72141455078125,0.6841627359390259,0.17765219509601593,0.17886613309383392,0.6843741536140442,-0.0018168817041441798,-0.509692370891571,-1.5709606409072876
1773075334828177200,0.74017724609375,0.6840141415596008,0.17475412786006927,0.17589454352855682,0.686037003993988,-0.0009727059514261782,-0.5011208653450012,-1.5680923461914062
1773075334846939600,0.758939697265625,0.6890698671340942,0.17248474061489105,0.17299944162368774,0.6822777390480042,-0.0034660983365029097,-0.4935729503631592,-1.5815751552581787
1773075334865702100,0.7777021484375,0.6936067938804626,0.16942431032657623,0.17206652462482452,0.6786738038063049,-0.009876921772956848,-0.4876847267150879,-1.595016598701477
1773075334884464600,0.796464599609375,0.6989380717277527,0.1655740588903427,0.17265121638774872,0.6739898920059204,-0.020497899502515793,-0.4827112853527069,-1.6121811866760254
1773075334903227000,0.815226806640625,0.7060981392860413,0.1605147272348404,0.1756630837917328,0.6669355034828186,-0.03828364610671997,-0.4791106879711151,-1.6371779441833496
1773075334921989400,0.8339892578125,0.7112303972244263,0.1554165929555893,0.1785949170589447,0.6618918776512146,-0.05435158684849739,-0.4751761257648468,-1.6557936668395996
1773075334940752000,0.852751953125,0.7165294289588928,0.15169471502304077,0.17945100367069244,0.6567888855934143,-0.06499695777893066,-0.47025129199028015,-1.6733189821243286
1773075334959514400,0.871514404296875,0.7183161377906799,0.14791063964366913,0.1797240674495697,0.6556246280670166,-0.07193326950073242,-0.4647018015384674,-1.6790192127227783
1773075334978276900,0.89027685546875,0.7188436388969421,0.1444046050310135,0.17955298721790314,0.6558749079704285,-0.07673101127147675,-0.4590953290462494,-1.6802797317504883
1773075334997039400,0.909039306640625,0.721484363079071,0.14229816198349,0.177907794713974,0.6538809537887573,-0.07864051312208176,-0.453364759683609,-1.687170386314392
1773075335015801900,0.9278017578125,0.725460410118103,0.14116349816322327,0.17610889673233032,0.6502043604850769,-0.07994113117456436,-0.44874000549316406,-1.6983505487442017
1773075335034564400,0.946564453125,0.728746771812439,0.13934443891048431,0.17802587151527405,0.6463884711265564,-0.08813382685184479,-0.44808608293533325,-1.7105307579040527
1773075335053326800,0.965326904296875,0.7302502989768982,0.13808783888816833,0.18081824481487274,0.6441824436187744,-0.09583514928817749,-0.44963544607162476,-1.717806100845337
1773075335081470500,0.993470458984375,0.7301850914955139,0.13450650870800018,0.18427430093288422,0.644034743309021,-0.10658719390630722,-0.4486920237541199,-1.7203569412231445
1773075335100233000,1.01223291015625,0.7302672266960144,0.13081666827201843,0.18417754769325256,0.64472895860672,-0.11125662922859192,-0.44288891553878784,-1.7201282978057861
1773075335118995500,1.030995361328125,0.7307841181755066,0.1265961080789566,0.18297062814235687,0.6453291773796082,-0.11495471000671387,-0.4347475469112396,-1.7202504873275757
1773075335137758000,1.049758056640625,0.7312629222869873,0.12190493941307068,0.1822439432144165,0.6458953619003296,-0.12008162587881088,-0.4265255928039551,-1.7206484079360962
1773075335156520400,1.0685205078125,0.730793297290802,0.11661146581172943,0.18281659483909607,0.6472410559654236,-0.12762048840522766,-0.4192664623260498,-1.719098687171936
1773075335175283000,1.087282958984375,0.72929847240448,0.11030078679323196,0.18339568376541138,0.6498641967773438,-0.13581587374210358,-0.4106975495815277,-1.7141913175582886
1773075335194045400,1.10604541015625,0.7286539673805237,0.10326855629682541,0.1815076470375061,0.6522683501243591,-0.14125023782253265,-0.3976767957210541,-1.709821105003357
1773075335212808000,1.124807861328125,0.7289721369743347,0.09596867859363556,0.178148090839386,0.6539517641067505,-0.14515554904937744,-0.38215136528015137,-1.7073111534118652
1773075335231570400,1.1435703125,0.7300801277160645,0.08882047235965729,0.1751542091369629,0.654534101486206,-0.15000414848327637,-0.367175817489624,-1.7077133655548096
1773075335250333000,1.1623330078125,0.7324579954147339,0.08206932246685028,0.17347583174705505,0.6532044410705566,-0.1572832465171814,-0.3542158901691437,-1.7132700681686401
1773075335269095400,1.181095458984375,0.7349807620048523,0.07622571289539337,0.17360836267471313,0.6510399580001831,-0.16647180914878845,-0.34489813446998596,-1.7208343744277954
1773075335287858000,1.19985791015625,0.7365949749946594,0.07041941583156586,0.17511510848999023,0.6494641304016113,-0.1773969680070877,-0.3375783860683441,-1.7266632318496704
1773075335306620400,1.218620361328125,0.7382681369781494,0.06435418874025345,0.17537806928157806,0.6481212973594666,-0.18651139736175537,-0.32821497321128845,-1.7316319942474365
1773075335325383000,1.2373828125,0.7406020164489746,0.057882919907569885,0.17317652702331543,0.6466591954231262,-0.19222357869148254,-0.31488674879074097,-1.7366350889205933
1773075335344145400,1.2561455078125,0.7435754537582397,0.05116310343146324,0.16931785643100739,0.6448327898979187,-0.19568444788455963,-0.2988806664943695,-1.7423508167266846
1773075335362908000,1.274907958984375,0.7447004914283752,0.043545834720134735,0.16696693003177643,0.6447069048881531,-0.20193278789520264,-0.2839468717575073,-1.7434453964233398
1773075335381670400,1.29367041015625,0.7449002265930176,0.03535611182451248,0.16556914150714874,0.6453374624252319,-0.21010957658290863,-0.2696244716644287,-1.742384910583496
1773075335400433000,1.312432861328125,0.7460870146751404,0.026993637904524803,0.1639411300420761,0.6447858214378357,-0.21853306889533997,-0.2544292211532593,-1.7442666292190552
1773075335419195400,1.3311953125,0.7478801012039185,0.017568502575159073,0.163119375705719,0.6432408094406128,-0.22984692454338074,-0.2383795827627182,-1.7485982179641724
1773075335437958000,1.3499580078125,0.7501615285873413,0.006873599719256163,0.16311392188072205,0.6407841444015503,-0.24422422051429749,-0.22115254402160645,-1.7549937963485718
1773075335456720600,1.368720703125,0.7526580095291138,-0.0023714378476142883,0.16224165260791779,0.6381049752235413,-0.2552992105484009,-0.20491571724414825,-1.761550784111023
1773075335475483100,1.387483154296875,0.7544881701469421,-0.009151600301265717,0.16196143627166748,0.635949969291687,-0.26395395398139954,-0.19339244067668915,-1.7666412591934204
1773075335494245600,1.40624560546875,0.7549927234649658,-0.015018646605312824,0.1633974015712738,0.6348714232444763,-0.2738661766052246,-0.18586300313472748,-1.7689048051834106
1773075335513008000,1.425008056640625,0.755748450756073,-0.021387441083788872,0.16406352818012238,0.63361656665802,-0.283195436000824,-0.1764945685863495,-1.7713788747787476
1773075335531770600,1.4437705078125,0.7572990655899048,-0.028255362063646317,0.16350330412387848,0.6316379308700562,-0.29131612181663513,-0.1644950807094574,-1.775435209274292
1773075335550533000,1.462533203125,0.7595199346542358,-0.036017898470163345,0.16309908032417297,0.6286739110946655,-0.3009324073791504,-0.15093204379081726,-1.781679391860962
1773075335569295600,1.481295654296875,0.7611525654792786,-0.045257799327373505,0.16432373225688934,0.6257765293121338,-0.3148811161518097,-0.13719366490840912,-1.78721022605896
1773075335588058400,1.500058349609375,0.761940062046051,-0.05431244522333145,0.16957372426986694,0.6226895451545715,-0.3350027799606323,-0.1287735253572464,-1.7930629253387451
1773075335606820900,1.51882080078125,0.7623476386070251,-0.06068386510014534,0.17961713671684265,0.6187739968299866,-0.3596387207508087,-0.13012734055519104,-1.8016482591629028
1773075335625583400,1.537583251953125,0.7637619972229004,-0.06383790075778961,0.1924430876970291,0.6128278970718384,-0.3852804899215698,-0.13880032300949097,-1.8163269758224487
1773075335644345900,1.556345947265625,0.7653656601905823,-0.06569627672433853,0.20668964087963104,0.605952799320221,-0.4120963513851166,-0.15049241483211517,-1.8337652683258057
1773075335663108400,1.5751083984375,0.7677123546600342,-0.06916852295398712,0.22042784094810486,0.597699761390686,-0.4405565559864044,-0.15795226395130157,-1.8539860248565674
1773075335681870800,1.593870849609375,0.7722585201263428,-0.07269275188446045,0.23372986912727356,0.5862618088722229,-0.4692196547985077,-0.16249272227287292,-1.881845235824585
1773075335700633300,1.61263330078125,0.7752255797386169,-0.07791521400213242,0.2518768906593323,0.5740318298339844,-0.5085664391517639,-0.1691727489233017,-1.9109114408493042
1773075335719395800,1.631395751953125,0.7766135931015015,-0.08524637669324875,0.27376535534858704,0.5609428882598877,-0.557414710521698,-0.1756279617547989,-1.9409048557281494
1773075335738158600,1.65015869140625,0.7776117324829102,-0.09492195397615433,0.2952023446559906,0.546960175037384,-0.608694851398468,-0.17621353268623352,-1.9710839986801147
1773075335756921000,1.668921142578125,0.7783648371696472,-0.10776249319314957,0.3138807713985443,0.5329298973083496,-0.6586645841598511,-0.1675790697336197,-1.9982481002807617
1773075335775683600,1.68768359375,0.7777798175811768,-0.12285302579402924,0.3317478597164154,0.5195276737213135,-0.7094744443893433,-0.1542096585035324,-2.021012544631958
1773075335794446000,1.706446044921875,0.7771120071411133,-0.13647907972335815,0.34712904691696167,0.5069239139556885,-0.7540684938430786,-0.14027658104896545,-2.041210412979126
1773075335813208800,1.725208740234375,0.7773805856704712,-0.14941000938415527,0.36011573672294617,0.4936322271823883,-0.7935315370559692,-0.12354663014411926,-2.061903476715088
1773075335831971300,1.743971435546875,0.7787982821464539,-0.16329240798950195,0.37404903769493103,0.47633612155914307,-0.8361263871192932,-0.10218015313148499,-2.0891642570495605
1773075335850733800,1.76273388671875,0.7803195118904114,-0.17854739725589752,0.3913785517215729,0.45392194390296936,-0.8869921565055847,-0.07673786580562592,-2.1243321895599365
1773075335869496600,1.78149658203125,0.7815222144126892,-0.19369055330753326,0.4134949743747711,0.4251222312450409,-0.9475085139274597,-0.048844266682863235,-2.1702396869659424
1773075335888259000,1.800259033203125,0.7825830578804016,-0.20511779189109802,0.4384479820728302,0.39147648215293884,-1.0104122161865234,-0.022242562845349312,-2.2262215614318848
1773075335907021600,1.819021484375,0.7824554443359375,-0.2124168872833252,0.4652998149394989,0.3551599383354187,-1.0738412141799927,0.0019017767626792192,-2.2882683277130127
